TARGET_B,MONTHS_SINCE_ORIGIN,DONOR_AGE,IN_HOUSE,URBANICITY,SES,CLUSTER_CODE,HOME_OWNER,DONOR_GENDER,INCOME_GROUP,PUBLISHED_PHONE,OVERLAY_SOURCE,MOR_HIT_RATE,WEALTH_RATING,MEDIAN_HOME_VALUE,MEDIAN_HOUSEHOLD_INCOME,PCT_OWNER_OCCUPIED,PCT_MALE_MILITARY,PCT_MALE_VETERANS,PCT_VIETNAM_VETERANS,PCT_WWII_VETERANS,PEP_STAR,RECENT_STAR_STATUS,RECENCY_STATUS_96NK,FREQUENCY_STATUS_97NK,RECENT_RESPONSE_PROP,RECENT_AVG_GIFT_AMT,RECENT_CARD_RESPONSE_PROP,RECENT_AVG_CARD_GIFT_AMT,RECENT_RESPONSE_COUNT,RECENT_CARD_RESPONSE_COUNT,LIFETIME_CARD_PROM,LIFETIME_PROM,LIFETIME_GIFT_AMOUNT,LIFETIME_GIFT_COUNT,LIFETIME_AVG_GIFT_AMT,LIFETIME_GIFT_RANGE,LIFETIME_MAX_GIFT_AMT,LIFETIME_MIN_GIFT_AMT,LAST_GIFT_AMT,CARD_PROM_12,NUMBER_PROM_12,MONTHS_SINCE_LAST_GIFT,MONTHS_SINCE_FIRST_GIFT,PER_CAPITA_INCOME
0,65,,0,S,3,21,U,F,,0,N,0,8,647,242,47,0,47,33,26,0,0,A,1,0.067,15,0.167,15,1,1,13,36,40,3,13.33,15,20,5,15,5,11,22,59,10561
1,77,46,0,C,2,26,U,M,,0,N,0,8,1079,623,68,0,34,26,73,1,11,A,1,0.083,50,0.143,50,1,1,16,40,351,13,27,45,50,5,50,4,7,21,76,20170
0,77,44,0,C,2,26,U,F,6,0,B,0,3,1372,264,43,0,40,13,61,0,0,A,3,0.1,16,0,0,1,0,17,35,96,8,12,16,20,4,16,5,10,15,75,26525
1,17,45,0,S,1,14,H,F,6,1,B,34,,1390,441,94,0,36,20,42,0,0,F,1,0.2,15,0.5,15,1,1,5,13,15,1,15,0,15,15,15,4,11,16,16,19141
0,89,74,0,S,1,15,U,F,,0,N,0,9,1610,402,38,0,30,27,43,1,6,A,1,0.05,25,0.091,25,1,1,26,63,452,19,23.79,25,30,5,25,6,12,18,79,31971
0,137,50,0,S,1,14,H,M,7,1,B,12,9,1491,627,95,0,22,27,22,1,1,S,3,0.19,15.75,0.273,17.67,4,3,29,72,215,14,15.36,19,25,6,8,6,14,17,97,21893
0,137,67,0,S,2,17,H,M,7,0,P,0,6,1092,371,85,0,17,33,23,1,1,S,3,0.158,7.33,0.125,8,3,1,30,84,150,37,4.05,6,8,2,8,5,12,17,130,17532
0,17,,0,T,3,41,U,M,,0,N,0,,536,220,84,0,45,29,30,0,0,N,3,0.143,5,0,0,1,0,7,18,21,3,7,5,10,5,10,6,13,19,20,9045
0,41,,0,C,3,30,U,M,4,0,P,0,,418,153,81,0,24,12,50,0,0,A,2,0.048,40,0,0,1,0,15,39,165,3,55,75,100,25,100,6,14,18,40,6499
0,77,34,0,C,2,28,H,F,5,0,P,0,7,1295,459,60,0,35,14,44,0,0,A,1,0.1,25,0.111,20,2,1,16,42,76,4,19,20,30,10,30,6,13,19,68,23634
0,113,53,0,S,2,16,H,F,6,1,B,0,8,865,453,92,0,34,14,57,0,0,A,1,0.095,22.5,0,0,2,0,25,63,87,7,12.43,23,25,2,25,6,13,18,103,18333
0,65,65,0,C,1,23,H,M,7,0,P,0,,1352,474,76,0,50,13,61,0,0,A,3,0.2,11,0.2,11,4,2,20,49,80,10,8,9,12,3,12,6,14,16,65,27821
1,137,75,0,C,1,24,H,M,5,0,P,0,9,1402,460,77,0,43,19,52,1,1,S,2,0.091,27.5,0.182,27.5,2,2,34,80,234,16,14.63,25,30,5,25,6,13,18,128,23187
1,29,,0,T,1,34,H,M,5,0,P,0,,1137,451,75,0,27,27,33,0,0,N,1,0.1,20,0.25,20,1,1,6,15,20,1,20,0,20,20,20,3,7,24,24,25510
0,41,55,0,T,1,35,H,M,7,1,P,0,,2396,700,92,0,32,38,8,0,0,A,1,0.053,17,0,0,1,0,13,33,32,2,16,2,17,15,17,4,9,25,41,27504
1,125,59,0,S,3,21,U,U,1,0,P,0,,950,199,25,0,0,0,0,0,0,A,3,0.2,10.5,0.273,11.33,4,3,27,66,108,12,9,11,15,4,13,6,16,16,123,21071
0,41,37,0,T,1,35,H,M,5,0,P,0,8,812,251,89,0,49,28,35,1,0,A,1,0.2,12.5,0.2,15.5,4,2,16,38,55,5,11,15,20,5,20,6,13,21,44,12510
0,89,,0,T,1,34,U,F,4,1,M,1,7,1026,321,37,0,37,38,35,1,1,S,4,0.429,13.22,0.455,13,9,5,25,69,327,29,11.28,10,15,5,15,6,14,18,81,15781
0,137,,0,R,3,52,U,F,,0,N,0,0,454,172,68,1,22,26,22,1,1,S,4,0.35,7.29,0.273,7,7,3,24,55,92,19,4.84,6,9,3,9,6,13,17,130,6998
0,65,43,0,T,2,40,U,F,3,0,P,0,,884,413,70,0,26,25,23,1,1,S,3,0.3,4.83,0.6,4.83,6,6,21,55,68,17,4,4,7,3,7,5,13,16,64,17226
0,17,60,0,C,1,22,H,M,5,1,B,6,,931,249,46,0,13,21,42,0,0,F,1,0.2,20,0,0,1,0,6,14,20,1,20,0,20,20,20,5,12,16,16,9918
1,17,,0,C,1,23,U,M,2,1,B,0,,852,344,46,0,35,23,58,0,0,N,2,0.25,12.5,0.5,12.5,2,2,8,19,25,2,12.5,15,20,5,20,6,13,17,20,19967
1,29,33,0,U,1,03,H,F,5,1,B,3,,921,419,67,0,28,30,33,0,0,N,2,0.2,11.5,0.25,8,2,1,8,19,23,2,11.5,7,15,8,15,5,11,16,24,18641
1,29,63,0,U,1,02,H,F,5,0,P,0,,891,427,78,1,26,30,17,0,0,A,1,0.143,22.5,0.286,22.5,2,2,11,24,45,2,22.5,5,25,20,25,6,13,20,29,14471
1,113,,0,C,1,23,U,F,,0,N,0,8,852,344,46,0,35,23,58,1,1,S,2,0.188,16.67,0.125,20,3,1,15,47,139,13,10.69,15,20,5,20,4,8,24,113,19967
1,125,63,0,S,2,18,H,F,2,1,B,0,,656,388,74,0,26,50,13,0,0,A,4,0.267,6,0.286,6,4,2,24,63,83,13,6.38,7,10,3,7,6,13,18,118,15381
1,65,44,0,S,1,12,H,F,6,0,B,1,,2312,456,89,1,31,45,14,1,1,S,2,0.1,7.5,0.111,5,2,1,20,49,76,12,6.33,6,11,5,10,6,13,19,57,21372
1,89,45,0,S,2,20,U,U,,0,N,0,7,801,349,64,1,30,37,40,1,1,S,3,0.19,14,0.2,13,4,2,24,63,220,18,12.22,16,20,4,10,6,13,19,78,15610
1,125,77,0,S,1,14,H,M,6,0,P,0,,1460,629,96,0,31,46,16,1,0,A,3,0.235,4.25,0.286,4.5,4,2,23,58,60,15,4,3,6,3,6,5,11,17,122,21821
0,65,24,0,S,3,21,U,F,4,1,B,0,1,884,358,68,1,31,31,28,0,0,E,1,0.071,19,0,0,1,0,12,36,43,4,10.75,15,19,4,19,3,11,15,55,15379
0,65,86,0,U,3,09,U,F,2,0,B,0,3,638,167,51,0,37,14,38,1,1,S,2,0.227,11,0.273,10,5,3,22,57,124,14,8.86,10,15,5,10,6,13,17,64,8707
0,53,,0,U,2,06,U,M,4,1,M,4,,827,421,90,0,35,47,18,0,0,A,3,0.286,8.5,0.167,10,4,1,13,29,46,6,7.67,5,10,5,10,6,12,17,52,13292
0,65,58,0,S,2,18,H,F,4,1,P,0,9,701,226,24,0,19,38,20,1,1,S,2,0.35,8.57,0.3,8.33,7,3,19,46,86,13,6.62,7,10,3,10,6,13,18,57,11607
0,17,,0,S,1,14,U,M,,0,N,0,,849,423,89,0,27,34,4,0,0,F,1,0.2,15,0,0,1,0,5,14,15,1,15,0,15,15,15,4,12,16,16,15008
0,77,,0,U,1,03,U,F,,1,N,0,8,1026,471,97,1,40,37,32,0,0,A,2,0.2,13.25,0.222,14,4,2,19,56,98,8,12.25,8,15,7,15,5,13,15,78,17763
0,113,65,0,U,1,02,H,M,5,1,B,7,9,990,532,95,2,44,50,14,0,0,A,2,0.267,11.25,0.125,11,4,1,27,60,91,15,6.07,10,12,2,11,5,12,15,113,15903
0,29,43,0,S,2,18,H,M,4,0,P,0,,840,432,95,4,24,32,11,1,0,A,4,0.333,10,0.143,10,5,1,11,27,70,7,10,10,15,5,10,6,13,15,32,12819
0,29,45,0,S,2,18,H,F,5,0,P,0,,905,425,91,4,38,42,14,1,0,A,3,0.286,7,0.5,7.67,4,3,10,26,28,4,7,5,10,5,10,6,14,16,32,14178
0,137,74,0,S,2,18,H,F,4,0,P,0,7,793,393,84,2,45,53,22,1,7,A,1,0.095,17.5,0.1,15,2,1,32,72,158,12,13.17,18,25,7,20,6,12,25,128,12740
1,29,,0,T,2,39,U,F,5,1,B,0,,454,312,77,82,14,24,0,0,0,A,2,0.214,9,0.167,15,3,1,10,26,27,3,9,10,15,5,7,6,13,18,32,9808
0,41,27,0,T,1,35,H,F,5,0,B,0,,1074,469,96,0,32,51,24,0,0,A,2,0.125,25,0.167,25,2,1,12,36,55,3,18.33,20,25,5,25,6,14,16,45,18042
1,113,43,0,T,1,35,H,M,6,0,P,0,,1074,469,96,0,32,51,24,1,1,S,4,0.545,7.67,0.636,7.57,12,7,27,68,153,25,6.12,6,9,3,9,6,14,16,113,18042
1,137,55,0,T,1,35,U,M,5,0,M,4,6,1074,469,96,0,32,51,24,0,0,A,2,0.15,12.67,0.111,14,3,1,28,68,103,11,9.36,9,14,5,14,6,13,17,121,18042
0,29,,0,R,2,45,U,M,5,0,P,0,,468,116,79,0,49,36,44,1,1,S,3,0.263,13.4,0.444,13.5,5,4,13,32,77,6,12.83,5,15,10,13,6,14,17,33,6836
0,41,69,0,R,2,45,H,F,1,0,P,0,,468,116,79,0,49,36,44,1,0,A,4,0.35,8.29,0.444,8.31,7,4,12,30,63,8,7.88,4,9,5,8.75,5,10,19,37,6836
0,53,50,0,T,2,39,H,F,6,0,B,0,8,626,272,13,75,13,30,3,1,5,A,1,0.19,26.25,0.1,20,4,1,19,52,200,9,22.22,30,40,10,20,6,13,19,52,8627
1,65,71,0,R,3,53,U,F,1,0,P,0,,701,190,82,0,62,20,46,1,1,S,4,0.294,7.8,0.333,6.67,5,3,14,30,69,10,6.9,13,15,2,5,4,8,17,43,9630
0,89,83,0,R,3,53,H,F,2,0,P,0,1,438,352,89,0,62,20,46,0,0,A,1,0.143,12.5,0,0,2,0,14,38,62,6,10.33,10,15,5,15,4,8,17,78,12815
0,29,41,0,R,2,49,H,M,5,0,P,0,,883,286,77,0,31,35,28,0,0,A,2,0.214,13.33,0,0,3,0,11,24,40,3,13.33,5,15,10,15,6,13,19,28,11100
0,89,70,0,R,2,43,H,F,1,1,B,1,3,589,160,58,0,39,20,39,1,1,S,3,0.211,7.5,0.25,8,4,2,22,58,78,15,5.2,7,9,2,9,5,10,20,89,7716
1,17,61,0,T,1,35,H,F,7,1,B,6,,1568,493,91,0,31,27,35,0,0,F,1,0.143,20,0.333,20,1,1,6,15,20,1,20,0,20,20,20,4,10,21,21,22025
0,29,51,0,T,1,35,U,F,,0,N,0,,1610,470,89,0,34,48,23,0,0,A,1,0.143,25,0.286,25,2,2,11,26,50,2,25,10,30,20,30,6,13,21,29,24371
0,41,59,0,T,1,34,U,M,6,1,B,0,,1652,404,87,2,43,37,20,0,0,A,2,0.143,13,0.3,13,3,3,15,38,56,6,9.33,10,15,5,15,6,12,21,41,19583
0,29,64,0,T,2,40,H,F,6,0,B,12,,1199,372,85,0,19,42,14,0,0,A,1,0.133,17.5,0.25,17.5,2,2,12,28,45,3,15,15,25,10,25,6,15,21,29,13693
0,29,83,0,S,2,18,H,M,4,0,P,0,,1696,446,85,0,17,0,45,0,0,A,2,0.182,10,0.4,10,2,2,9,23,26,3,8.67,10,15,5,6,5,12,18,29,16534
0,29,56,0,S,2,18,U,U,,0,N,0,,863,383,76,2,34,42,17,0,0,A,1,0.118,15,0.222,15,2,2,13,28,40,3,13.33,10,20,10,20,6,12,22,32,12549
1,41,44,0,S,2,18,H,F,5,1,B,5,,821,392,91,4,25,56,14,1,1,S,4,0.4,6.5,0.4,6.75,8,4,15,36,72,12,6,5,8,3,6,6,13,18,41,12700
1,89,71,0,C,2,28,H,M,4,1,B,3,6,810,320,88,4,55,31,38,1,1,S,3,0.25,10,0.222,10,5,2,23,60,100,11,9.09,5,10,5,10,6,12,17,89,18361
0,89,,0,R,3,53,H,M,2,1,P,0,,550,160,88,0,36,21,51,1,1,S,4,0.222,8,0.25,8,4,2,22,60,133,20,6.65,7,10,3,10,6,14,18,81,8536
0,17,17,0,C,2,29,H,F,5,1,B,17,,808,305,98,0,47,12,89,0,0,F,1,0.143,25,0.333,25,1,1,6,16,25,1,25,0,25,25,25,4,10,19,19,22423
0,29,65,0,C,2,29,H,M,5,1,B,0,,531,182,88,0,51,5,91,0,0,A,1,0.154,12,0.4,12,2,2,8,21,24,2,12,8,16,8,16,4,10,18,33,14309
0,41,68,0,C,2,29,H,F,5,1,B,22,,698,219,96,0,42,12,92,0,0,A,4,0.286,11,0.1,16,6,1,15,36,78,8,9.75,11,16,5,10,6,13,19,41,18367
0,53,69,0,C,2,29,H,M,3,1,B,14,3,574,233,93,0,48,10,82,0,0,A,3,0.222,7.5,0.3,7.67,4,3,18,43,57,8,7.13,5,10,5,8,6,14,16,52,19797
0,65,70,0,S,3,21,H,M,3,1,B,2,3,553,232,94,0,45,0,91,1,1,S,2,0.15,10.67,0,0,3,0,18,46,90,10,9,7,12,5,12,6,13,18,57,13374
0,65,62,0,C,2,29,U,M,,0,N,0,3,502,182,92,0,38,11,79,0,0,A,2,0.111,27.5,0.125,25,2,1,15,41,80,4,20,25,30,5,25,6,13,17,57,14485
1,65,17,0,C,1,23,H,F,2,1,B,24,5,723,270,94,0,42,0,96,0,0,A,1,0.056,15,0.125,15,1,1,17,43,38,5,7.6,12,15,3,15,6,12,21,57,20233
0,77,79,0,C,2,29,H,F,6,0,P,0,2,660,202,93,0,64,14,81,0,0,A,1,0.053,24,0,0,1,0,21,52,110,6,18.33,14,24,10,24,6,13,18,68,14800
0,113,16,0,C,2,29,U,F,4,1,B,17,4,574,233,93,0,48,10,82,1,1,S,2,0.3,8.17,0.364,9.75,6,4,28,67,135,18,7.5,8,10,2,10,6,12,21,102,19797
0,137,,0,C,2,29,U,U,,0,N,0,4,845,239,76,0,56,5,77,1,11,A,1,0.105,13,0.222,13,2,2,31,70,110,13,8.46,12,16,4,16,6,13,20,127,16742
1,137,84,0,C,3,33,U,F,,0,N,0,2,619,187,76,0,43,11,88,1,13,A,2,0.095,24,0.1,24,2,1,31,81,282,20,14.1,22,25,3,24,6,13,15,116,13361
0,137,0,0,C,1,23,H,M,2,1,B,35,5,705,266,97,0,42,0,96,1,7,A,3,0.222,35.5,0.222,35,4,2,31,70,264,11,24,32,37,5,37,6,14,18,127,20481
1,137,87,0,C,1,23,H,F,4,1,B,10,5,723,270,94,0,42,0,96,1,3,A,1,0.19,11.25,0.3,11,4,3,33,71,192,19,10.11,10,15,5,11,5,11,22,125,20233
0,41,54,0,R,2,43,U,F,,0,N,0,1,511,205,62,0,20,42,25,0,0,E,1,0.071,100,0,0,1,0,11,32,125,2,62.5,75,100,25,100,3,11,15,44,7082
0,41,,0,R,3,51,U,F,,0,N,0,,496,192,83,1,34,39,36,1,1,S,4,0.412,8.71,0.6,9.17,7,6,15,35,82,11,7.45,7,10,3,10,6,13,17,41,7129
0,65,,0,R,2,46,H,M,2,0,B,0,2,694,244,82,1,38,29,43,0,0,A,2,0.143,18.33,0.1,20,3,1,20,56,105,6,17.5,10,20,10,20,6,13,18,64,11060
0,89,,0,C,3,33,U,F,,0,N,0,2,1383,582,96,0,51,13,72,1,0,A,3,0.235,11,0.222,14.5,4,2,21,56,76,11,6.91,18,20,2,9,5,12,17,86,25943
0,17,76,0,C,2,27,H,F,4,1,B,2,,614,323,67,8,30,31,41,0,0,F,1,0.2,20,0.5,20,1,1,6,13,20,1,20,0,20,20,20,5,11,16,16,11094
0,17,49,0,C,2,27,H,M,5,0,B,1,,510,286,62,0,30,60,24,0,0,F,1,0.143,25,0.333,25,1,1,8,17,25,1,25,0,25,25,25,5,11,21,21,13023
0,17,48,0,C,2,28,H,F,6,1,B,2,,926,240,95,4,75,29,55,0,0,F,1,0.2,20,0.5,20,1,1,5,13,20,1,20,0,20,20,20,4,10,17,17,15448
0,89,,0,C,2,28,U,F,5,1,M,10,1,926,240,95,4,75,29,55,1,3,A,1,0.222,10.75,0.2,9,4,2,22,58,128,18,7.11,12,15,3,10,5,12,19,89,15448
0,125,17,0,C,1,24,H,F,5,1,B,1,8,943,484,87,8,29,19,20,1,0,A,2,0.2,18.33,0.111,10,3,1,28,55,137,13,10.54,22,25,3,20,4,7,17,117,19113
0,17,,0,?,?,.,H,M,4,0,P,0,,603,191,94,0,0,0,0,0,0,F,1,0.2,20,0.5,20,1,1,5,13,20,1,20,0,20,20,20,4,10,17,17,12577
0,65,73,0,?,?,.,H,M,2,1,B,3,,603,191,94,0,0,0,0,0,0,A,1,0.1,17.5,0.1,15,2,1,18,42,60,7,8.57,17,20,3,20,5,12,16,53,12577
0,65,,0,T,1,34,U,F,3,0,M,0,4,667,272,62,8,35,25,21,0,0,A,1,0.095,22.5,0,0,2,0,16,44,67,4,16.75,15,25,10,20,5,12,26,64,10598
0,89,27,0,C,2,29,U,M,1,0,P,0,7,0,0,0,0,49,4,84,1,3,A,1,0.25,16.2,0.364,13.75,5,4,25,61,157,14,11.21,23,26,3,16,6,12,24,89,0
1,29,84,0,C,2,29,H,M,4,1,B,11,,866,387,97,0,47,13,83,0,0,N,1,0.1,25,0.25,25,1,1,7,17,25,1,25,0,25,25,25,4,9,24,24,24381
0,29,67,0,C,1,23,H,F,2,0,P,0,,992,446,82,1,56,13,93,1,0,A,4,0.333,6.4,0.286,7,5,2,11,25,32,5,6.4,3,8,5,6,6,11,20,32,15860
0,41,76,0,C,2,29,U,M,,1,N,0,,1404,631,93,0,50,0,94,0,0,A,1,0.059,50,0.125,50,1,1,13,32,75,2,37.5,25,50,25,50,6,13,18,41,22616
0,53,74,0,C,2,29,H,M,2,1,B,4,8,866,387,97,0,47,13,83,0,0,A,1,0.105,12.5,0.111,15,2,1,15,37,47,5,9.4,10,15,5,15,6,12,21,46,24381
0,29,,0,C,2,29,H,M,7,1,B,1,,615,352,98,0,73,17,75,1,0,A,2,0.231,11.67,0.333,10,3,2,10,25,41,4,10.25,9,15,6,15,5,12,15,29,20576
0,65,82,0,C,3,30,U,M,,0,N,0,5,446,181,69,0,21,15,50,1,5,A,1,0.1,26,0,0,2,0,20,54,220,12,18.33,18,28,10,28,5,11,26,64,6291
0,65,,0,C,1,23,U,F,,0,N,0,,1390,386,98,0,79,3,82,0,0,A,2,0.214,13.67,0.167,15,3,1,15,44,67,5,13.4,6,16,10,13,6,13,18,65,25272
0,77,76,0,C,2,29,H,F,4,1,B,13,6,1011,351,97,0,58,5,95,1,1,S,3,0.222,6.75,0.3,7.33,4,3,22,55,78,11,7.09,6,11,5,10,6,14,18,77,21464
0,89,81,0,C,1,23,H,F,1,1,B,4,6,1390,386,98,0,79,3,82,1,0,A,1,0.05,20,0,0,1,0,24,56,83,7,11.86,15,20,5,20,6,11,21,86,25272
0,113,86,0,C,2,29,H,M,5,1,B,10,6,934,334,96,0,72,2,84,1,1,S,2,0.158,11,0.333,11,3,3,27,70,116,15,7.73,7,12,5,12,6,13,17,111,20908
0,125,67,0,C,1,23,U,F,1,0,P,0,,1213,411,97,0,73,6,95,1,0,N,4,0.444,4.06,0.375,3.33,8,3,32,78,78,22,3.55,9,10,1,2.5,8,19,18,123,27788
0,137,71,0,C,1,23,H,F,1,1,B,2,,1390,386,98,0,79,3,82,1,1,S,2,0.118,11,0.143,12,2,1,28,70,79,13,6.08,7,12,5,12,5,12,17,115,25272
0,17,23,0,C,1,24,H,F,5,0,P,0,,2158,411,78,0,39,25,48,0,0,F,1,0.25,25,0.5,25,1,1,6,12,25,1,25,0,25,25,25,5,10,15,15,33235
1,29,49,0,C,1,24,H,F,6,0,P,0,,2158,411,78,0,40,18,53,1,0,A,4,0.417,9,0.5,8.67,5,3,10,24,45,5,9,6,11,5,9,6,13,15,28,33235
1,65,77,0,C,1,24,U,M,7,1,M,0,9,2158,411,78,0,40,18,53,1,0,A,4,0.286,9.17,0.364,9.25,6,4,22,54,119,15,7.93,6,11,5,8,6,14,15,65,33235
0,89,86,0,C,1,24,H,F,2,0,P,0,9,2158,411,78,0,40,18,53,1,12,L,1,0.1,23.5,0,0,2,0,23,61,163,9,18.11,10,25,15,25,5,12,15,87,33235
0,101,76,0,C,1,24,H,M,4,0,P,0,9,2158,411,78,0,40,18,53,1,0,A,1,0.1,22.5,0,0,2,0,24,59,78,8,9.75,22,25,3,25,6,13,19,100,33235
0,89,,0,C,3,30,U,M,1,1,B,2,7,0,0,0,0,0,0,0,1,1,S,4,0.294,4,0.333,4,5,3,21,44,70,21,3.33,4,5,1,4,6,12,18,79,0
0,17,81,0,C,1,23,H,F,4,1,P,0,,1026,471,96,0,76,10,69,0,0,F,1,0.2,25,0.5,25,1,1,6,14,25,1,25,0,25,25,25,5,11,16,16,17763
1,29,,0,S,1,12,U,M,5,0,P,0,,1052,505,99,0,0,0,0,1,0,A,3,0.231,6.67,0.5,6.67,3,3,8,21,36,5,7.2,5,10,5,8,4,8,16,29,27683
1,113,85,0,C,3,30,H,M,1,1,B,18,,0,0,0,0,0,0,0,0,0,A,1,0.111,25,0.25,25,2,2,26,61,105,6,17.5,15,25,10,25,6,13,16,113,0
1,113,,0,C,2,28,U,F,3,0,M,2,,397,217,67,0,49,31,44,1,0,A,4,0.35,4.43,0.455,4.2,7,5,28,68,100,23,4.35,3,5,2,3,5,10,5,105,10703
0,65,30,0,T,2,36,U,M,3,0,M,0,4,719,253,71,0,45,29,38,1,0,A,2,0.182,15,0.182,15,4,2,20,47,108,10,10.8,15,20,5,10,6,13,15,56,11036
0,29,79,0,T,2,36,H,F,4,0,P,0,,439,232,73,0,37,17,42,0,0,A,1,0.133,35,0.143,20,2,1,11,25,70,2,35,30,50,20,50,6,13,19,30,10645
0,41,25,0,R,3,53,U,M,1,0,P,0,,376,176,78,0,39,18,53,0,0,A,1,0.111,13,0.143,11,2,1,11,31,31,3,10.33,10,15,5,15,4,10,19,40,8973
1,29,49,0,R,2,44,H,M,4,1,B,0,,675,354,1,0,23,53,0,0,0,F,1,0.143,20,0.333,20,1,1,6,14,20,1,20,0,20,20,20,4,10,21,21,11717
0,53,78,0,R,3,53,H,F,2,1,B,12,2,721,194,63,0,53,18,56,0,0,A,1,0.111,15,0.25,15,2,2,15,38,40,4,10,12,15,3,15,5,11,21,53,9074
0,65,,0,R,2,48,U,F,,0,N,0,2,730,254,83,0,50,24,57,0,0,A,1,0.045,40,0,0,1,0,20,51,122,4,30.5,15,40,25,40,6,12,25,63,11162
0,65,37,0,R,2,43,U,F,,0,N,0,2,341,137,69,0,29,34,20,1,3,A,1,0.136,11.33,0,0,3,0,21,51,108,12,9,10,15,5,10,6,14,18,57,6858
0,89,,0,T,2,36,U,M,3,1,B,0,2,440,224,70,0,33,18,73,0,0,A,3,0.333,10,0.25,10,5,2,20,50,80,8,10,0,10,10,10,6,12,15,81,11409
0,113,49,0,T,2,39,U,M,3,0,M,3,5,496,302,89,0,23,51,43,0,0,A,2,0.125,15,0.286,15,2,2,25,64,110,8,13.75,10,20,10,15,6,13,16,105,7749
0,101,73,0,R,2,48,H,M,2,0,P,0,,786,220,78,0,48,19,41,1,1,S,4,0.579,4.36,0.727,4.5,11,8,26,65,126.5,29,4.36,3,6,3,4,6,13,19,93,11624
1,137,74,0,R,2,48,H,F,2,0,P,0,,786,220,78,0,48,19,41,1,1,S,2,0.211,7,0.333,6,4,3,32,74,112,18,6.22,6,11,5,10,6,13,18,109,11624
0,77,55,0,R,3,52,H,F,4,0,P,0,,450,182,65,0,27,47,1,1,10,A,1,0.056,13,0.125,13,1,1,21,61,180,16,11.25,15,20,5,13,5,12,21,76,8766
0,137,63,0,T,2,36,H,M,2,0,P,0,4,590,238,87,0,47,21,56,1,1,S,4,0.476,5,0.636,5,10,7,34,85,194.5,39,4.99,3.5,6,2.5,5,6,11,20,126,10043
0,29,49,0,R,3,53,H,M,4,1,B,1,,372,154,66,0,50,24,39,0,0,E,1,0.154,12.5,0.2,5,2,1,8,22,28,3,9.33,17,20,3,20,3,9,15,33,8297
0,65,17,0,R,2,45,H,M,2,1,B,8,3,461,242,81,3,44,41,40,1,1,S,2,0.182,30,0.091,20,4,1,20,54,165,8,20.63,45,50,5,50,6,13,15,65,9432
0,29,80,0,T,3,41,U,M,1,1,M,0,,288,92,67,0,15,0,28,0,0,A,1,0.154,15,0.333,15,2,2,9,22,30,2,15,0,15,15,15,4,10,22,28,4695
1,65,74,0,C,1,23,H,F,4,0,B,9,6,962,349,96,0,53,0,99,1,1,S,4,0.333,6.43,0.273,6,7,3,21,47,86,15,5.73,5,8,3,4,6,12,18,57,20739
0,41,43,0,R,2,49,H,F,5,1,B,5,,740,292,87,3,54,52,19,1,0,A,1,0.15,12,0.333,12,3,3,14,34,41,4,10.25,11,16,5,16,6,12,19,41,11494
0,41,64,0,T,3,41,U,M,1,1,B,1,1,615,168,50,0,16,26,43,0,0,A,1,0.111,14,0.125,13,2,1,14,34,43,4,10.75,10,15,5,15,5,10,18,44,5716
0,17,57,0,R,2,43,H,F,3,0,P,0,,633,264,79,0,37,28,34,0,0,F,1,0.2,20,0.5,20,1,1,5,13,20,1,20,0,20,20,20,4,10,17,17,9809
0,17,,0,R,2,49,U,F,,0,N,0,,678,171,54,0,22,23,37,0,0,F,1,0.2,20,0,0,1,0,6,13,20,1,20,0,20,20,20,5,11,15,15,8920
1,29,,0,T,2,40,H,M,3,0,P,0,,762,375,79,17,53,61,19,0,0,A,1,0.143,22.5,0.143,25,2,1,11,25,45,2,22.5,5,25,20,25,6,14,16,28,14900
1,41,,0,T,2,40,U,F,4,1,M,0,,560,191,29,2,40,44,26,1,0,A,4,0.238,13.4,0.3,15,5,3,14,35,82,6,13.67,10,20,10,12,6,14,18,36,10191
0,41,51,0,C,2,27,U,F,2,1,P,0,,729,348,55,22,58,53,11,1,5,A,1,0.143,9.67,0.2,10,3,2,16,39,66,7,9.43,15,20,5,15,6,13,22,44,14216
1,53,51,0,C,1,24,H,M,2,1,B,0,7,676,379,85,11,59,41,34,1,0,A,3,0.263,8.4,0.333,9,5,3,17,43,54,8,6.75,10,13,3,8,6,13,18,53,13487
0,53,73,0,S,2,18,H,F,3,1,B,2,3,2249,518,90,1,36,37,48,0,0,A,1,0.143,17,0.182,15.5,3,2,16,40,83,7,11.86,15,20,5,20,5,11,26,48,18093
0,77,56,0,C,2,28,U,M,4,1,M,6,8,747,481,86,9,66,39,27,1,3,A,1,0.136,29,0.182,32.5,3,2,22,60,189,9,21,29,39,10,39,6,13,22,68,17613
0,137,36,0,C,1,24,H,M,4,1,B,29,4,935,423,82,6,56,46,36,1,4,A,2,0.238,17.2,0.273,17,5,3,32,75,266,24,11.08,17,20,3,20,6,13,15,126,17756
0,77,70,0,R,2,46,H,F,5,0,P,0,7,674,164,38,0,0,0,0,1,1,S,2,0.136,17,0.273,17,3,3,24,61,121,10,12.1,15,20,5,20,6,15,20,76,9402
0,29,,0,R,2,43,U,M,,0,N,0,,483,198,71,0,33,33,35,0,0,E,1,0.182,12.5,0.2,10,2,1,7,19,25,2,12.5,5,15,10,15,2,8,15,29,9290
